parcel_id,building_id,overlap_fraction,intersection_area_sqm,distance_m,relationship_type
SYN-P0298,MS-123301331-440046,0.0,0.0,6.818,adjacent_no_overlap
SYN-P0298,MS-123301331-462326,0.622356,117.039,0.0,crosses_boundary
SYN-P0298,MS-123301331-627466,0.602725,1021.6668,0.0,crosses_boundary
SYN-P0299,MS-123301331-23269,0.0,0.0,5.933,adjacent_no_overlap
SYN-P0299,MS-123301331-33068,0.038952,33.5828,0.0,crosses_boundary
SYN-P0299,MS-123301331-376901,0.0,0.0,0.055,adjacent_no_overlap
SYN-P0299,MS-123301331-440069,0.015945,8.7617,0.0,crosses_boundary
SYN-P0299,MS-123301331-627486,0.783319,145.1787,0.0,crosses_boundary
SYN-P0300,MS-123301331-10301,0.010096,1.8528,0.0,crosses_boundary
SYN-P0300,MS-123301331-197938,0.151486,710.5029,0.0,crosses_boundary
SYN-P0300,MS-123301331-307441,0.000218,0.0458,0.0,partial_overlap
SYN-P0300,MS-123301331-506140,0.143188,32.8863,0.0,crosses_boundary
SYN-P0300,MS-123301331-627520,1.0,275.8725,0.0,within_parcel
